source_id,designation,ra,dec,l,b,parallax,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,distance_gspphot,distance_pc
5850119295485138944,Gaia DR3 5850119295485138944,219.4418311741275,-64.2287958604499,314.174502583348,-3.7030902074724,0.1456020277710391,15.271904,2.3677492,4466.121,2.0134,7342.3237,7342.3237
4045527041635056640,Gaia DR3 4045527041635056640,274.88904917335947,-33.05061744002526,359.9654241792146,-8.351492937880277,0.10588874595505378,13.406129,1.9568892,4502.7607,1.4932,5839.5015,5839.5015
6028642909700572416,Gaia DR3 6028642909700572416,257.6410757956482,-31.03154273023248,354.0428983075458,5.155764860824451,0.16830157242829358,15.332385,2.051199,4770.981,2.2629,6030.864,6030.864
5962393588893318656,Gaia DR3 5962393588893318656,265.47675137003756,-37.16525325269494,352.57668598276837,-3.6454903912182237,0.13049023757745454,14.999612,4.617235,3354.6992,0.6872,6292.7954,6292.7954
4042350002768586496,Gaia DR3 4042350002768586496,269.1349716850384,-34.06538518931101,356.7713070429399,-4.6170326378615245,0.20250669655157522,15.882988,2.5384245,4011.361,1.5694,7912.5225,7912.5225
6055807169034791936,Gaia DR3 6055807169034791936,196.7211355490062,-60.83819686993675,304.81365224420216,1.9771040654972238,0.1935417429076288,15.961066,6.4936943,3520.2163,0.5409,6477.3457,6477.3457
1809609501533260032,Gaia DR3 1809609501533260032,301.6161134627861,16.513179257476523,56.36825822798684,-8.323639330696123,0.4630293225395602,11.422481,3.5583534,3457.6492,0.2912,9680.787,9680.787
4123227462391868288,Gaia DR3 4123227462391868288,265.34898994345536,-18.350497120667132,8.541775690138813,6.3502481383698575,0.11049022467020943,14.991957,2.1241121,4635.7583,2.2332,7279.86,7279.86
4111182523032152576,Gaia DR3 4111182523032152576,259.9528335073708,-23.795130333918635,1.1861836324819506,7.642356828604383,0.08596568654934529,15.191238,6.0782375,4000.7432,0.7131,5918.944,5918.944
5917265027429925760,Gaia DR3 5917265027429925760,256.3703389777729,-56.547379184880725,332.92859805118513,-9.301137317420462,0.106906804408726,15.203097,1.64715,4428.1914,2.3494,5430.108,5430.108
1771594058785453312,Gaia DR3 1771594058785453312,321.82157942888597,15.495787600275316,67.38519439343762,-24.674548014020885,0.24079940773097033,13.595873,1.3059025,4583.932,1.9306,7777.663,7777.663
1973039398049639552,Gaia DR3 1973039398049639552,327.0765844613564,44.022005221503264,91.61761783210693,-7.436092726670694,0.2687978789848982,13.012429,1.9327497,4514.8696,1.7855,6450.9717,6450.9717
4067009535945188224,Gaia DR3 4067009535945188224,268.1754901143844,-25.578429684121584,3.688704245041452,0.3794000212840144,0.1965971187492181,15.258443,4.336648,4453.419,1.1786,6333.508,6333.508
4307711185527221376,Gaia DR3 4307711185527221376,289.54818560527696,7.379320059246318,42.55363455780468,-2.535436158850934,0.35724328491091695,12.856824,4.7203608,3536.3667,0.2997,8913.772,8913.772
5877547776896878208,Gaia DR3 5877547776896878208,219.78380516361958,-61.681832512794955,315.3396434344544,-1.432297468392876,0.09612683154089266,15.416171,3.3943653,6519.907,2.155,5225.9775,5225.9775
4111969700279297408,Gaia DR3 4111969700279297408,257.07412260812555,-26.02854861813296,357.8257068211457,8.498605299062836,0.19219006382485862,14.329393,2.03553,4565.476,1.8915,9680.808,9680.808
4057404069298150656,Gaia DR3 4057404069298150656,267.80333335435836,-28.61942214484926,0.9038139057630743,-0.8863815921076627,0.35226303455912744,13.885457,1.9662046,4533.2207,2.1347,5050.4497,5050.4497
3019757837571530496,Gaia DR3 3019757837571530496,92.16958725739298,-6.554006467746176,213.96206403767957,-12.477356645777276,0.09059015602036664,14.181554,2.3352814,4729.341,2.0916,5758.672,5758.672
4060016646369162368,Gaia DR3 4060016646369162368,264.31480933275344,-29.6227436220927,358.45329810373346,1.1845479567832207,0.2071789498047053,15.458024,3.5176706,7323.2866,1.9621,7633.653,7633.653
3485548380852124032,Gaia DR3 3485548380852124032,174.0101868709784,-25.97785788659623,282.45503541575096,33.87816249343319,0.07912837351448553,15.060895,1.2600613,4637.2827,1.8874,11841.044,11841.044
4299417814131356032,Gaia DR3 4299417814131356032,303.0642943362886,9.409637665831877,50.934751667680594,-13.220305439548847,0.11912527696916562,14.823564,1.3757915,4706.4688,2.1782,8952.195,8952.195
5643177428812416256,Gaia DR3 5643177428812416256,127.08767824715905,-31.575881258543724,251.7673858277257,4.151149881659911,0.12615221564736323,15.124929,1.359272,4915.6426,2.3612,6343.6133,6343.6133
2045262743489426432,Gaia DR3 2045262743489426432,294.36055457848204,32.300533031516764,66.63311712965309,5.37463336718008,0.032716631470774686,15.067198,1.9058857,4532.9546,2.2983,6480.9985,6480.9985
4118457441674760064,Gaia DR3 4118457441674760064,264.61536871113424,-20.096343292458002,6.680831000806919,6.026331472122803,-0.053195245521304446,15.099439,6.080064,3504.8267,0.1468,8454.057,8454.057
5858776334645972096,Gaia DR3 5858776334645972096,199.84831200699645,-65.30055025398286,305.84925836884145,-2.5872704733806984,-0.04786619750118383,15.499014,2.7006931,4843.5415,2.1764,6917.363,6917.363
4036778979133230848,Gaia DR3 4036778979133230848,268.46807856052874,-38.49948790030408,352.6388750773523,-6.357855464486991,0.10568071045285761,12.825214,2.6844273,3764.7615,0.7891,11887.692,11887.692
4121949417567387648,Gaia DR3 4121949417567387648,260.23281145591847,-20.273527954285353,4.287697301586623,9.39205867352972,0.10261979576711419,15.360929,1.8157196,4749.941,2.4063,6385.748,6385.748
5868125172741980416,Gaia DR3 5868125172741980416,211.73977118827057,-58.370509125995255,312.7163468526364,3.0592726305979876,0.06932308953199284,15.168702,3.8704967,4033.3015,0.2952,7682.285,7682.285
2017999837285725056,Gaia DR3 2017999837285725056,291.8267244981268,20.782807488765325,55.41668976080115,1.8394645840278205,0.12727085783630807,15.241856,3.2676935,5474.9355,1.7996,7060.186,7060.186
4118605252947920384,Gaia DR3 4118605252947920384,267.5699088436527,-21.26812322664745,7.114837651190796,3.0555139740615567,0.05113874696186366,15.851412,3.0173779,4505.6587,1.8899,7303.397,7303.397
4044423647315454080,Gaia DR3 4044423647315454080,276.76922753342325,-34.16670213086332,359.66062078895453,-10.250681786832564,0.19123940686308466,14.811018,1.5577974,4285.4307,1.6297,10638.229,10638.229
4049552933430779264,Gaia DR3 4049552933430779264,274.9609346438632,-29.7215861962709,2.980844707746169,-6.88391384688566,0.1150734871931666,13.705501,2.2502794,4681.067,1.3059,12809.679,12809.679
4117132835087537792,Gaia DR3 4117132835087537792,266.53545409685995,-21.49152059224565,6.426951035755493,3.7670475485157193,0.2124255231198045,15.035981,2.5383358,4341.626,1.4675,6859.2144,6859.2144
416335133038638336,Gaia DR3 416335133038638336,8.264817813780517,52.6909129922206,120.10525247890733,-10.079938504146702,0.13249975383431545,15.18011,1.4592228,4750.906,2.2025,9660.22,9660.22
539561558690644480,Gaia DR3 539561558690644480,6.6812953174511955,75.58108925393883,121.35723892606424,12.784950532082721,0.08400508740125434,14.478291,2.0814447,4679.954,2.1484,6808.7544,6808.7544
4654713589229233920,Gaia DR3 4654713589229233920,72.88966341385661,-70.71123280131795,282.4175284064374,-35.25720722239791,-0.004408786635617584,13.283508,1.9115992,4310.5073,1.4922,11457.406,11457.406
5914718421051234944,Gaia DR3 5914718421051234944,252.6387028183388,-60.455536529020804,328.5788413643168,-10.125497420507468,0.05274749870792332,14.52563,1.6854382,4330.8896,1.824,6651.1567,6651.1567
6733054173638501376,Gaia DR3 6733054173638501376,279.00864811469165,-37.37320679352726,357.4803297277312,-13.254941007985973,0.14536685570578803,14.970293,1.4494848,4629.901,2.3881,9610.43,9610.43
6058282891277719552,Gaia DR3 6058282891277719552,185.1497512339174,-60.386495836130926,299.12792510807117,2.2572815506913453,0.22839521403206808,15.075388,2.1890688,5135.796,2.2332,8664.698,8664.698
6915400888527364864,Gaia DR3 6915400888527364864,314.8155659634248,-3.9665638244689037,44.885491321095586,-30.09645711449506,0.13746165391312978,15.540173,1.1707125,4788.27,2.0975,11832.415,11832.415
4255642614138672768,Gaia DR3 4255642614138672768,283.11205640026503,-3.9011428780317057,29.573563086207876,-2.002159584960245,0.3058721113381637,13.335839,2.3007927,4580.833,1.5819,7711.0933,7711.0933
6030117625270360192,Gaia DR3 6030117625270360192,255.07128566723222,-28.776305481510857,354.52431764452865,8.289218071857992,0.0947929062847276,14.125654,1.8043385,4849.786,2.2498,6671.991,6671.991
4090139515380494976,Gaia DR3 4090139515380494976,276.34418011607545,-22.296581118020118,10.178883279193059,-4.563591059597777,0.12022711223502411,15.398047,1.8092833,4726.081,2.4504,6640.945,6640.945
4549300385801265408,Gaia DR3 4549300385801265408,265.38477894946845,16.476994503052296,40.47538457923528,22.681344160532976,0.15776305373517915,14.263897,1.1081791,5885.6826,2.3427,14125.952,14125.952
4686874888439345152,Gaia DR3 4686874888439345152,24.347434364683078,-72.41127958100651,298.10947780509326,-44.28416401394175,-0.015859418401349693,15.760902,2.4516983,4404.6157,1.9079,13623.233,13623.233
5844023534241956992,Gaia DR3 5844023534241956992,202.04619839371622,-70.37441306674273,306.0339279880641,-7.724299767520429,0.12727957960871797,14.787596,1.7931604,4469.236,2.2346,5172.441,5172.441
6735065313530726784,Gaia DR3 6735065313530726784,278.189314329952,-33.72359548798237,0.5855710367577593,-11.121338572502475,0.0826279323587482,14.487369,1.4895525,4787.9336,2.0565,5754.608,5754.608
1367133277669518720,Gaia DR3 1367133277669518720,263.9092726195115,49.20095337715241,75.96569414199506,32.278195978099056,0.1264450641599057,13.372359,1.3343334,5487.2603,2.3495,6699.486,6699.486
4040711043213997056,Gaia DR3 4040711043213997056,267.7495243176134,-35.145168252306895,355.26023736529555,-4.1739923225522935,0.10275658859588661,14.929439,5.2651043,3371.6077,0.1965,10376.886,10376.886
4063306763054196736,Gaia DR3 4063306763054196736,271.1387044044809,-26.71056674167699,4.034913323950934,-2.490621235954621,0.016773527921545184,15.343662,4.0711546,4204.877,0.6083,5047.6694,5047.6694
4065356630742310016,Gaia DR3 4065356630742310016,273.5611720642454,-24.994974416543872,6.59218655425646,-3.574070486795227,0.12453431195241976,14.333074,2.8397255,3758.457,0.9453,7052.516,7052.516
