source_id,designation,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,teff_gspphot,distance_pc
5845475331952387456,Gaia DR3 5845475331952387456,199.00524557146156,-67.92643949602744,305.24708089216796,-5.165262628643146,0.2430735434040343,0.011022115,22.053257,12.4910145,2.1901312,,4113.981250266346
518010958993555072,Gaia DR3 518010958993555072,28.917045227307433,64.26059212170776,129.83647457366817,2.253289516516343,0.30751603005809175,0.028563745,10.765956,15.56043,1.9927139,,3251.862999828313
4233317786406989184,Gaia DR3 4233317786406989184,308.9367930533171,3.9889060909136784,49.223179758687024,-21.011581587683622,0.26484036952937834,0.023870308,11.094971,14.392652,1.3331242,4729.663,3775.859404580205
5361008007425101696,Gaia DR3 5361008007425101696,162.8110469075355,-50.806389972200385,284.31196648169015,7.6683805805331895,0.26233490923067226,0.014809144,17.714388,14.065423,1.5711737,,3811.9211923895937
5861193336085180416,Gaia DR3 5861193336085180416,186.7414046313666,-65.1850730196416,300.36593600446236,-2.4353199041553766,0.22519294070224152,0.019249681,11.698527,14.548634,1.7865458,,4440.636535415367
1869927884801444224,Gaia DR3 1869927884801444224,312.3624942651843,35.59642045167111,77.64454698568903,-5.219753069256731,0.24282264980420704,0.023666238,10.260298,15.436585,1.3804903,4909.6284,4118.2319722081975
4308004793814060288,Gaia DR3 4308004793814060288,289.08134015336924,8.25759473756452,43.1158924044428,-1.717157376120042,0.3076657118750993,0.023138965,13.296434,14.24451,2.1868782,5038.694,3250.2809426029326
2932120850974364416,Gaia DR3 2932120850974364416,104.67614666939522,-20.287521417420916,231.8958883814385,-7.564382998731678,0.2651995189909293,0.014905663,17.791862,13.808814,1.5536289,4840.32,3770.745904083647
5949557821383197056,Gaia DR3 5949557821383197056,260.9802438468049,-50.09650198976413,339.87061817359825,-7.8766711284946735,0.2471776525506561,0.013690045,18.055285,12.196723,1.9706163,4714.8447,4045.6731815391845
1872455662030812800,Gaia DR3 1872455662030812800,313.37138014579637,37.880876949423836,79.93190933480341,-4.396954918493457,0.26010876668396027,0.017113853,15.198727,14.656875,1.813365,6166.7554,3844.545544345413
1988670845623852288,Gaia DR3 1988670845623852288,341.3714301196825,49.728897286627856,102.98678450278996,-8.202222864873445,0.24844271832913548,0.016442668,15.109635,14.378313,1.4112177,,4025.0726876816966
5340328495844575616,Gaia DR3 5340328495844575616,167.56203647586347,-57.50541584671336,289.6451641608151,2.732466270459743,0.23319993528991298,0.023132795,10.080923,15.202712,1.0996294,6302.078,4288.165855435616
2945913532842502272,Gaia DR3 2945913532842502272,101.18065267156778,-17.13014819411695,227.56311401060856,-9.161863491222217,0.23243366174009075,0.012389958,18.759842,13.139042,1.976881,5285.387,4302.30282702429
4074349742439933952,Gaia DR3 4074349742439933952,286.16847763224285,-24.043909137880938,12.558677569332163,-13.4559695761273,0.29796614931417603,0.016406488,18.161484,13.639122,1.4766712,5082.0337,3356.0859255377973
5878831186161413376,Gaia DR3 5878831186161413376,217.97556681746153,-59.63270888597301,315.3239676002202,0.7999435833413114,0.3094981458513745,0.025199149,12.282087,14.8263645,1.2686996,8400.797,3231.0371270534674
4142070141057770880,Gaia DR3 4142070141057770880,260.00069477700123,-11.637008380586295,11.56959161678548,14.27893586284304,0.2657925292779735,0.019263243,13.797911,14.209944,1.6735611,5253.8174,3762.332984740031
2028668604793902336,Gaia DR3 2028668604793902336,296.9985597225531,28.55563306785813,64.49602286462695,1.5476814409521575,0.3163210138715077,0.025665704,12.324657,15.335737,0.87382793,6660.891,3161.345456505803
5340606431758915200,Gaia DR3 5340606431758915200,165.4629543174413,-56.84590745990899,288.33777435476196,2.8881979869045677,0.23582511224083097,0.02314417,10.189396,15.251075,1.788701,4829.798,4240.430505885959
3133699604787747968,Gaia DR3 3133699604787747968,99.5528494228412,7.027306727977525,205.17398240579928,0.277177341735607,0.326111006320226,0.020204315,16.140661,14.451377,2.0109787,,3066.4405083526867
1870132737556212480,Gaia DR3 1870132737556212480,311.00300852992433,34.63383569881798,76.19335355140754,-4.948224712935976,0.2542068192375939,0.017765215,14.309246,14.463678,1.7406435,5360.4507,3933.80477753963
5855479139740716416,Gaia DR3 5855479139740716416,190.0205505157515,-69.3388795849841,301.92413331572743,-6.489353045611372,0.30828762028033385,0.029997893,10.276976,15.781203,1.4309645,4803.6304,3243.7241530836504
5810931567122530560,Gaia DR3 5810931567122530560,262.250053366205,-69.75724773999143,322.9160405617613,-18.628360964460263,0.3036234805156989,0.022073071,13.75538,15.03199,0.5428581,7126.4824,3293.5529172563283
